alpha,cl
-30.0,-0.6950368589119628
-25.0,-1.0705420235440888
-24.0,-1.2071406283088162
-23.0,-1.3859852577172767
-22.0,-1.4636055981408382
-21.0,-1.5268109372680085
-20.0,-1.552223671529418
-19.0,-1.5471594410100111
-18.0,-1.52348323643663
-17.0,-1.489759241350455
-16.0,-1.4464738710005123
-15.0,-1.3949655419804052
-14.0,-1.3380259823120675
-13.0,-1.2796918427666817
-12.0,-1.2333520611733368
-10.0,-0.9395150253330851
-9.0,-0.8764012550914382
-8.0,-0.7910007166943714
-7.0,-0.6995441977230361
-6.0,-0.6029605197762149
-5.0,-0.5044782060111478
-4.0,-0.40730232763514623
-3.0,-0.3175372706763788
-2.0,-0.21987407008095847
-1.0,-0.11053933078897236
0.0,-5.671895245140668e-14
1.0,0.1105393382129306
2.0,0.21987410833699278
3.0,0.31753754029070164
4.0,0.4073035955413903
5.0,0.50448148396767
6.0,0.602966918507529
7.0,0.6995560423721454
8.0,0.7910235328391141
9.0,0.8764442199130357
10.0,0.9396503239302538
12.0,1.2338107894222687
13.0,1.2802335093837123
14.0,1.338873809257252
15.0,1.3961612369573473
16.0,1.4480034896246468
17.0,1.4916740888917206
18.0,1.52595556924317
19.0,1.5499574890688081
20.0,1.5553382231482344
21.0,1.5297486528009385
22.0,1.468524833005549
23.0,1.3925858303959617
24.0,1.2113271646479964
25.0,1.0730581928174683
26.0,1.0241139252165394
27.0,0.9225033104775991
29.0,0.969802104296064
30.0,0.992502410519403
